Date,Catégorie profil,Total énergie soutirée (MWh),Nb points soutirage
2020-11-19,RES,901254.211586,3095884166
2020-11-20,PRO,247003.348913,426861984
2020-11-20,RES,1006222.791646,3096036044
2020-11-21,PRO,224397.453845,426825744
2020-11-21,RES,1108058.021827,3095933214
2020-11-22,PRO,212299.102489,426813360
2020-11-22,RES,1145526.122568,3095871344
2020-11-23,PRO,251440.988499,426880992
2020-11-23,RES,1082259.745755,3096448962
2020-11-24,PRO,262515.79448,426920976
2020-11-24,RES,1090880.2241,3096615624
2020-11-25,PRO,254851.824283,426931440
2020-11-25,RES,1080970.976213,3096881304
2020-11-26,PRO,258589.669912,426931008
2020-11-26,RES,1047487.448523,3097060926
2020-11-27,PRO,255168.38232,426957504
2020-11-27,RES,1033287.66903,3097560926
2020-11-28,PRO,235987.824581,426897120
2020-11-28,RES,1070515.008886,3097394166
2020-11-29,PRO,225911.29923,426868080
2020-11-29,RES,1175070.983195,3097111732
2020-11-30,PRO,282247.701217,426952224
2020-11-30,RES,1215699.904465,3097732662
2020-12-01,PRO,292757.697979,427070208
2020-12-01,RES,1185562.501434,3097387442
2020-12-02,PRO,287682.093062,427059462
2020-12-02,RES,1212632.707544,3097293992
2020-12-03,PRO,292987.766166,427071312
2020-12-03,RES,1196801.677575,3097521426
2020-12-04,PRO,294118.383312,427080528
2020-12-04,RES,1223139.924882,3097898572
2020-12-05,PRO,269366.772677,427026240
2020-12-05,RES,1329849.144005,3097792112
2020-12-06,PRO,247431.555697,427004928
2020-12-06,RES,1335565.231967,3097552356
2020-12-07,PRO,298729.521893,427071408
2020-12-07,RES,1328301.666083,3098164146
2020-12-08,PRO,309969.95033100003,427095984
2020-12-08,RES,1308196.65773,3098282508
2020-12-09,PRO,309414.935546,427101984
2020-12-09,RES,1358850.179046,3098504844
2020-12-10,PRO,308354.375038,427114704
2020-12-10,RES,1287970.858981,3098708218
2020-12-11,PRO,298303.701782,427111152
2020-12-11,RES,1226284.161819,3099103930
2020-12-12,PRO,258828.928396,427056522
2020-12-12,RES,1197445.03906,3099022112
2020-12-13,PRO,241805.709241,427030800
2020-12-13,RES,1239770.152094,3098892712
2020-12-14,PRO,276311.797672,427089888
2020-12-14,RES,1132273.522054,3099498886
2020-12-15,PRO,279018.358315,427103808
2020-12-15,RES,1059934.835201,3099662304
2020-12-16,PRO,277708.364541,427103904
2020-12-16,RES,1111580.81749,3099796836
2020-12-17,PRO,278126.389094,427111294
2020-12-17,RES,1077065.686539,3099955614
2020-12-18,PRO,276764.82682,427111296
2020-12-18,RES,1086769.92078,3100294112
2020-12-19,PRO,243441.07433,427051248
2020-12-19,RES,1105711.12976,3100068492
2020-12-20,PRO,224116.215453,427029120
2020-12-20,RES,1101802.665758,3099865586
2020-12-21,PRO,264170.845744,427068576
2020-12-21,RES,1102810.858946,3100406236
2020-12-22,PRO,255861.80581,427063168
2020-12-22,RES,983346.953981,3100286170
2020-12-23,PRO,253231.896402,427061088
2020-12-23,RES,1006208.311907,3100257398
2020-12-24,PRO,250944.520631,427045056
2020-12-24,RES,1157430.294194,3100146050
2020-12-25,PRO,235709.427543,426993072
2020-12-25,RES,1294879.381444,3099860180
2020-12-26,PRO,263008.498375,426979440
2020-12-26,RES,1374522.200883,3099887052
2020-12-27,PRO,248793.446004,426969792
2020-12-27,RES,1409423.992333,3099839000
2020-12-28,PRO,277307.440293,426990816
2020-12-28,RES,1367136.241524,3100350252
2020-12-29,PRO,288348.456953,426968880
2020-12-29,RES,1359894.213242,3100354284
2020-12-30,PRO,288673.210764,426940992
2020-12-30,RES,1375523.1265,3100348368
2020-12-31,PRO,277926.799775,426752304
2020-12-31,RES,1400194.723961,3100115568
2021-01-01,PRO,259337.502927,427557456
2021-01-01,RES,1450938.320571,3098894108
2021-01-02,PRO,278560.038948,427521648
2021-01-02,RES,1534705.297309,3098868752
2021-01-03,PRO,263019.527454,427513104
2021-01-03,RES,1538591.984413,3098832758
2021-01-04,PRO,321603.98734,427570512
2021-01-04,RES,1516420.303358,3099504222
2021-01-05,PRO,337291.930558,427593120
2021-01-05,RES,1506340.334974,3099521790
2021-01-06,PRO,330721.418815,427586496
2021-01-06,RES,1511398.726268,3099631112
2021-01-07,PRO,336770.337427,427599936
2021-01-07,RES,1518236.100304,3099839000
2021-01-08,PRO,337708.053732,427618176
2021-01-08,RES,1549361.575833,3100269038
2021-01-09,PRO,308447.683733,427572864
2021-01-09,RES,1631137.770286,3100170578
2021-01-10,PRO,285012.271193,427554336
2021-01-10,RES,1649277.847324,3100062706
2021-01-11,PRO,335040.349276,427609584
2021-01-11,RES,1585544.954502,3100646542
2021-01-12,PRO,334731.823008,427646640
2021-01-12,RES,1469863.602541,3100678254
2021-01-13,PRO,308204.499382,427664400
2021-01-13,RES,1325456.479015,3100890752
2021-01-14,PRO,308870.674261,427805424
2021-01-14,RES,1248643.190664,3100999250
2021-01-15,PRO,317986.608712,427845264
2021-01-15,RES,1336185.55896,3101491878
2021-01-16,PRO,297517.659765,427793424
2021-01-16,RES,1514269.407761,3101299040
2021-01-17,PRO,262553.465934,427775088
2021-01-17,RES,1411844.106065,3101137574
2021-01-18,PRO,309972.607133,427865232
2021-01-18,RES,1382528.561089,3101570684
2021-01-19,PRO,317447.851607,427867728
2021-01-19,RES,1352020.393046,3101643992
2021-01-20,PRO,297323.97733,427928400
2021-01-20,RES,1272688.71856,3101881530
2021-01-21,PRO,294262.311662,427950720
2021-01-21,RES,1194442.497456,3102070550
2021-01-22,PRO,293337.607104,427968480
2021-01-22,RES,1206889.136716,3102468808
2021-01-23,PRO,273594.709599,427934064
2021-01-23,RES,1334069.002939,3102389608
2021-01-24,PRO,263177.952605,427907280
2021-01-24,RES,1425149.326204,3102273928
2021-01-25,PRO,308024.46764,427990992
2021-01-25,RES,1372642.491356,3102835418
2021-01-26,PRO,328999.034397,428020440
2021-01-26,RES,1442502.729215,3102951508
2021-01-27,PRO,308909.854414,428040912
2021-01-27,RES,1348211.788163,3103222292
2021-01-28,PRO,287119.811191,428041344
2021-01-28,RES,1134914.764533,3103498216
2021-01-29,PRO,275183.32514,428065968
2021-01-29,RES,1069241.708519,3103984868
2021-01-30,PRO,250734.043336,428020608
2021-01-30,RES,1134656.350087,3103806030
2021-01-31,PRO,230712.883126,427968672
2021-01-31,RES,1165905.396595,3103438910
2021-02-01,PRO,269828.784353,428103360
2021-02-01,RES,1096894.482341,3103799392
2021-02-02,PRO,270100.348073,428112848
2021-02-02,RES,1029240.091867,3103465610
2021-02-03,PRO,261100.965669,428116272
2021-02-03,RES,1018487.759956,3103565964
2021-02-04,PRO,270336.33947,428125488
2021-02-04,RES,1061159.509042,3103734932
2021-02-05,PRO,264690.218785,428141568
2021-02-05,RES,1039903.093826,3104178804
2021-02-06,PRO,241276.480502,428076240
2021-02-06,RES,1105687.855321,3104023614
2021-02-07,PRO,236578.524049,428052432
2021-02-07,RES,1241737.002293,3103834306
2021-02-08,PRO,298202.599198,428127360
2021-02-08,RES,1341782.373281,3104415664
2021-02-09,PRO,320420.669677,428140032
2021-02-09,RES,1412876.20237,3104476754
2021-02-10,PRO,320099.056912,428146368
2021-02-10,RES,1459330.799727,3104646462
2021-02-11,PRO,335165.601292,428188032
2021-02-11,RES,1527442.778447,3104906848
2021-02-12,PRO,337788.011997,428220144
2021-02-12,RES,1566295.691818,3105361394
2021-02-13,PRO,312262.909567,428169264
2021-02-13,RES,1646442.251848,3105251500
2021-02-14,PRO,285353.100933,428137392
2021-02-14,RES,1619949.810489,3105106804
2021-02-15,PRO,304061.027395,428241696
2021-02-15,RES,1395333.670545,3105689516
2021-02-16,PRO,290711.498249,428275968
2021-02-16,RES,1216835.01764,3105640918
2021-02-17,PRO,269770.229085,428309520
2021-02-17,RES,1112023.645939,3105784602
2021-02-18,PRO,274100.822665,428330304
2021-02-18,RES,1111678.797462,3105977390
2021-02-19,PRO,263960.31529,428340720
2021-02-19,RES,1078124.139156,3106357700
2021-02-20,PRO,225830.594019,428289216
2021-02-20,RES,1006527.355654,3106210022
2021-02-21,PRO,203227.324099,428265696
2021-02-21,RES,980388.895603,3106012248
2021-02-22,PRO,238590.433115,428343072
2021-02-22,RES,963950.017875,3106491552
2021-02-23,PRO,236875.361048,428357808
2021-02-23,RES,891220.525406,3106524210
2021-02-24,PRO,226364.619173,428370624
2021-02-24,RES,850977.170248,3106685556
2021-02-25,PRO,230352.586753,428399712
2021-02-25,RES,874197.053832,3106966236
2021-02-26,PRO,238619.933248,428419152
2021-02-26,RES,942528.552921,3107363680
2021-02-27,PRO,226715.584489,428346960
2021-02-27,RES,1057883.737613,3107061112
2021-02-28,PRO,210902.145198,428271168
2021-02-28,RES,1096024.466659,3106690264
2021-03-01,PRO,242461.661838,428446372
2021-03-01,RES,1033636.895932,3106961036
2021-03-02,PRO,247923.847724,428448432
2021-03-02,RES,996085.919099,3106201770
2021-03-03,PRO,241875.183928,428436432
2021-03-03,RES,978045.114693,3106138350
2021-03-04,PRO,244862.079707,428473680
2021-03-04,RES,976022.671385,3106188806
2021-03-05,PRO,257233.872024,428482896
2021-03-05,RES,1067645.740388,3106522232
2021-03-06,PRO,240103.020979,428430960
2021-03-06,RES,1162289.09437,3106342152
2021-03-07,PRO,220595.579982,428408400
2021-03-07,RES,1183994.677238,3106181896
2021-03-08,PRO,258860.903414,428479104
2021-03-08,RES,1128361.296689,3106700608
2021-03-09,PRO,268115.853947,428506704
2021-03-09,RES,1119200.960753,3106665384
2021-03-10,PRO,264287.082606,428513328
2021-03-10,RES,1140106.741359,3106763846
2021-03-11,PRO,253393.243765,428579520
2021-03-11,RES,1005436.182538,3106873322
2021-03-12,PRO,254835.967291,428579952
2021-03-12,RES,1032913.435913,3107262642
2021-03-13,PRO,231165.891119,428519712
2021-03-13,RES,1088348.853663,3107163960
2021-03-14,PRO,216274.511812,428490720
2021-03-14,RES,1131800.984492,3107037126
2021-03-15,PRO,252978.561289,428587392
2021-03-15,RES,1068038.913839,3107578522
2021-03-16,PRO,261817.270427,428606496
2021-03-16,RES,1045491.796245,3107460504
2021-03-17,PRO,256035.068151,428631168
2021-03-17,RES,1056757.571917,3107579598
2021-03-18,PRO,268692.988436,428667072
2021-03-18,RES,1114196.826951,3107774832
2021-03-19,PRO,269619.904935,428698032
2021-03-19,RES,1139120.115484,3108145736
2021-03-20,PRO,243152.444674,428642352
2021-03-20,RES,1204926.511366,3108108572
2021-03-21,PRO,221794.649471,428621712
2021-03-21,RES,1206039.806817,3107949752
2021-03-22,PRO,255793.900274,428712336
2021-03-22,RES,1121134.785359,3108427740
2021-03-23,PRO,254806.41165,428760096
2021-03-23,RES,1037371.597171,3108456924
2021-03-24,PRO,237989.163946,428787984
2021-03-24,RES,978531.526059,3108620536
2021-03-25,PRO,236466.961857,428802720
2021-03-25,RES,919071.741008,3108780188
2021-03-26,PRO,235080.882067,428833296
2021-03-26,RES,935215.756942,3109144954
2021-03-27,PRO,213641.492216,428782132
2021-03-27,RES,977307.256396,3109046146
2021-03-28,PRO,183390.84342,410894066
2021-03-28,RES,913250.858721,2979199258
2021-03-29,PRO,213144.358622,428833448
2021-03-29,RES,815989.971921,3109209734
2021-03-30,PRO,208451.957737,428851680
2021-03-30,RES,716343.674574,3109282190
2021-03-31,PRO,197125.829002,428864252
2021-03-31,RES,677728.601144,3109389460
2021-04-01,PRO,197087.239119,429280306
2021-04-01,RES,644475.666928,3112696760
2021-04-02,PRO,199231.322662,429273888
2021-04-02,RES,681516.775973,3112796934
2021-04-03,PRO,190554.492685,429229296
2021-04-03,RES,825960.600782,3112630276
2021-04-04,PRO,176224.882121,429201648
2021-04-04,RES,881850.7643180001,3112453482
2021-04-05,PRO,182516.413202,429200640
2021-04-05,RES,935369.796886,3112544610
2021-04-06,PRO,235455.326281,429273072
2021-04-06,RES,1021775.034101,3112966520
2021-04-07,PRO,242713.078978,429315504
2021-04-07,RES,1076500.710006,3112789568
2021-04-08,PRO,233798.680667,429313732
2021-04-08,RES,1000924.988666,3112901800
2021-04-09,PRO,222613.265707,429341186
2021-04-09,RES,930572.691379,3113187412
2021-04-10,PRO,198148.345535,429278016
2021-04-10,RES,928021.892572,3112999730
2021-04-11,PRO,189538.17662,429250224
2021-04-11,RES,997224.193012,3112778832
2021-04-12,PRO,226044.015803,429306336
2021-04-12,RES,1023046.019254,3113309628
2021-04-13,PRO,232177.055838,429324480
2021-04-13,RES,1002238.286399,3113222076
2021-04-14,PRO,228264.801381,429343776
2021-04-14,RES,991981.91734,3113360068
2021-04-15,PRO,229440.072159,429379296
2021-04-15,RES,995979.990747,3113610046
2021-04-16,PRO,229644.300273,429371760
2021-04-16,RES,1021872.5879,3113833284
2021-04-17,PRO,204077.913039,429306768
2021-04-17,RES,1013038.085877,3113673472
2021-04-18,PRO,185204.551801,429283824
2021-04-18,RES,976563.084651,3113477474
2021-04-19,PRO,204711.247725,429338112
2021-04-19,RES,882767.089484,3113943588
2021-04-20,PRO,202839.902938,429382560
2021-04-20,RES,808608.185551,3113916534
2021-04-21,PRO,197297.649305,429394608
2021-04-21,RES,776943.337399,3113991428
2021-04-22,PRO,195481.66137,429440640
2021-04-22,RES,750256.539196,3114196236
2021-04-23,PRO,190531.260073,429483888
2021-04-23,RES,718986.753855,3114508990
2021-04-24,PRO,170005.975879,429449184
2021-04-24,RES,699152.055764,3114359434
2021-04-25,PRO,156076.126238,429428880
2021-04-25,RES,711283.864457,3114202040
2021-04-26,PRO,186982.904435,429493872
2021-04-26,RES,709671.47645,3114643830
2021-04-27,PRO,193304.873331,429524496
2021-04-27,RES,694145.710709,3114596334
2021-04-28,PRO,190655.666192,429534240
2021-04-28,RES,709588.685877,3114703660
2021-04-29,PRO,200064.938504,429562464
2021-04-29,RES,738399.089603,3114919420
2021-04-30,PRO,203120.057681,429571344
2021-04-30,RES,774189.014419,3115382228
2021-05-01,PRO,171899.955194,429555168
2021-05-01,RES,850051.98268,3114190120
2021-05-02,PRO,169231.385897,429522672
2021-05-02,RES,857311.672502,3113695426
2021-05-03,PRO,196607.38660600001,429608208
2021-05-03,RES,793566.820909,3114337410
2021-05-04,PRO,203682.282874,429618624
2021-05-04,RES,761908.778714,3114158582
2021-05-05,PRO,200889.479379,429622512
2021-05-05,RES,782904.599276,3114314084
2021-05-06,PRO,211970.231562,429660890
2021-05-06,RES,803355.431491,3114453548
2021-05-07,PRO,203149.58504,429709056
2021-05-07,RES,763441.407284,3114806436
2021-05-08,PRO,162571.539641,429654288
2021-05-08,RES,716155.38391,3114577946
2021-05-09,PRO,149248.806543,429639504
2021-05-09,RES,656065.473975,3114419354
2021-05-10,PRO,178369.758044,429729648
2021-05-10,RES,631849.996106,3115016758
2021-05-11,PRO,190548.394973,429768864
2021-05-11,RES,655496.63521,3115014794
2021-05-12,PRO,188755.106186,429798912
2021-05-12,RES,699384.088735,3115223942
2021-05-13,PRO,187141.873806,495372786
2021-05-13,RES,852034.201672,3590839248
2021-05-14,PRO,181619.006733,429805392
2021-05-14,RES,719472.920603,3115356156
2021-05-15,PRO,173953.267509,429769680
2021-05-15,RES,745795.53021,3115226722
2021-05-16,PRO,157978.702061,429751728
2021-05-16,RES,750326.300379,3114952858
2021-05-17,PRO,189977.750984,429833952
2021-05-17,RES,716170.855083,3115410114
2021-05-18,PRO,198555.748632,429901008
2021-05-18,RES,701529.519184,3115271098
2021-05-19,PRO,200659.559535,429922992
2021-05-19,RES,705204.006047,3115417718
2021-05-20,PRO,200619.025159,429932400
2021-05-20,RES,684785.935081,3115590982
2021-05-21,PRO,198147.771651,429960000
2021-05-21,RES,674191.097553,3115814074
2021-05-22,PRO,180102.277491,429915792
2021-05-22,RES,712354.444191,3115622678
2021-05-23,PRO,160218.410614,429892368
2021-05-23,RES,714411.036028,3115489346
2021-05-24,PRO,166035.258641,429893904
2021-05-24,RES,728086.201406,3115586848
2021-05-25,PRO,202454.753426,429953376
2021-05-25,RES,708406.527269,3115858840
2021-05-26,PRO,198013.492651,430003488
2021-05-26,RES,693860.733904,3116043380
2021-05-27,PRO,193998.085397,430044144
2021-05-27,RES,636475.738077,3116149688
2021-05-28,PRO,187497.693487,430077696
2021-05-28,RES,592797.188439,3116468866
2021-05-29,PRO,165909.406765,430031424
2021-05-29,RES,590940.393016,3116218746
2021-05-30,PRO,145989.993387,430008192
2021-05-30,RES,589429.828847,3115934054
2021-05-31,PRO,170921.58313,430067040
2021-05-31,RES,558338.065462,3116295204
2021-06-01,PRO,179465.745698,430131888
2021-06-01,RES,537031.724808,3115312938
2021-06-02,PRO,176780.645672,430131216
2021-06-02,RES,544932.04024,3113696016
2021-06-03,PRO,180508.478289,430191648
2021-06-03,RES,536113.833288,3113773414
2021-06-04,PRO,181722.733227,430244640
2021-06-04,RES,542882.28227,3113982742
2021-06-05,PRO,160882.508852,430200240
2021-06-05,RES,566738.936226,3113713434
2021-06-06,PRO,141081.388604,430175760
2021-06-06,RES,579181.995308,3113560926
2021-06-07,PRO,168905.879167,430301808
2021-06-07,RES,547046.761094,3114039192
2021-06-08,PRO,180398.490431,430362480
2021-06-08,RES,533684.911444,3113953926
2021-06-09,PRO,181490.338643,430403280
2021-06-09,RES,536962.818897,3113984566
2021-06-10,PRO,185399.08006,430461888
2021-06-10,RES,529971.052794,3114483976
2021-06-11,PRO,188330.516785,430517664
2021-06-11,RES,532297.198039,3114860100
2021-06-12,PRO,169200.822811,430473022
2021-06-12,RES,552036.21591,3114794274
2021-06-13,PRO,147863.067475,430443120
2021-06-13,RES,565600.124394,3114656790
2021-06-14,PRO,179620.637786,430550420
2021-06-14,RES,549986.693734,3115045700
2021-06-15,PRO,193746.749784,430598160
2021-06-15,RES,544440.256545,3115307126
2021-06-16,PRO,193648.579241,430636320
2021-06-16,RES,555617.190071,3115224164
2021-06-17,PRO,193606.36544,430696752
2021-06-17,RES,540691.641628,3115301982
2021-06-18,PRO,193373.428441,430749648
2021-06-18,RES,541023.976002,3115598296
2021-06-19,PRO,171081.808593,430715040
2021-06-19,RES,567383.373125,3115374038
2021-06-20,PRO,147279.250361,430692624
2021-06-20,RES,568660.597931,3115227942
2021-06-21,PRO,175367.411892,430788048
2021-06-21,RES,541765.240916,3115694810
2021-06-22,PRO,184996.17833,430811280
2021-06-22,RES,536742.885399,3115502852
2021-06-23,PRO,180926.083658,430866864
2021-06-23,RES,548648.374839,3115399290
2021-06-24,PRO,182860.153869,430893984
2021-06-24,RES,536776.126745,3115467116
2021-06-25,PRO,183688.015418,430914288
2021-06-25,RES,540844.092769,3115779636
2021-06-26,PRO,165794.028307,430861440
2021-06-26,RES,556221.241299,3115409132
2021-06-27,PRO,145882.561785,430837632
2021-06-27,RES,573632.73675,3115191656
2021-06-28,PRO,173332.294489,430934016
2021-06-28,RES,552410.133769,3115692948
2021-06-29,PRO,183049.403014,430968048
2021-06-29,RES,542755.811291,3115223976
2021-06-30,PRO,180753.696074,430982640
2021-06-30,RES,548671.12418,3114996634
2021-07-01,PRO,184641.64487,430855632
2021-07-01,RES,537262.901282,3113523960
2021-07-02,PRO,186666.147081,430831680
2021-07-02,RES,537158.335123,3112590866
2021-07-03,PRO,167778.740797,430761168
2021-07-03,RES,550982.726953,3112012480
2021-07-04,PRO,146275.008724,430725888
2021-07-04,RES,568975.105175,3111758046
2021-07-05,PRO,175408.00333,430802544
2021-07-05,RES,547454.490632,3112431654
2021-07-06,PRO,185315.429081,430850352
2021-07-06,RES,539394.485715,3112057640
2021-07-07,PRO,182443.48343,430869408
2021-07-07,RES,542608.607452,3112099124
2021-07-08,PRO,183187.072175,430908624
2021-07-08,RES,536694.091997,3111862638
2021-07-09,PRO,183674.874616,430950000
2021-07-09,RES,537710.702095,3112135216
2021-07-10,PRO,167220.562211,430873584
2021-07-10,RES,550287.814251,3111879210
2021-07-11,PRO,147834.180371,430849488
2021-07-11,RES,558774.675707,3111658024
2021-07-12,PRO,174004.848873,430931856
2021-07-12,RES,545202.123763,3112329920
2021-07-13,PRO,182397.104673,430965216
2021-07-13,RES,539709.733212,3112206004
2021-07-14,PRO,152226.88428,430901520
2021-07-14,RES,562974.318237,3111637242
2021-07-15,PRO,182344.96817,430968144
2021-07-15,RES,540862.97345,3112272318
2021-07-16,PRO,183775.496792,430971408
2021-07-16,RES,538121.859958,3112374198
2021-07-17,PRO,168511.107197,430909920
2021-07-17,RES,543605.906862,3111963140
2021-07-18,PRO,151093.255904,430884480
2021-07-18,RES,552579.158963,3111727468
2021-07-19,PRO,180104.522641,430958448
2021-07-19,RES,545570.569409,3112318982
2021-07-20,PRO,192273.763299,430981440
2021-07-20,RES,539392.842025,3112296520
2021-07-21,PRO,193637.97942,430974816
2021-07-21,RES,541435.832842,3112041492
2021-07-22,PRO,196601.196417,430973616
2021-07-22,RES,542536.70731,3112142690
2021-07-23,PRO,195424.798354,430964208
2021-07-23,RES,541886.1433,3112416460
2021-07-24,PRO,173888.536227,430918944
2021-07-24,RES,548769.988041,3112194660
2021-07-25,PRO,151053.773705,430896960
2021-07-25,RES,557043.33119,3112042152
2021-07-26,PRO,176370.28581,430944816
2021-07-26,RES,540786.417819,3112618940
2021-07-27,PRO,186964.76426,430971120
2021-07-27,RES,536580.509379,3112611736
2021-07-28,PRO,183985.307608,430976880
2021-07-28,RES,533124.234003,3112626002
2021-07-29,PRO,186385.06121,430971408
2021-07-29,RES,532922.463944,3112772324
2021-07-30,PRO,186570.76286,430974000
2021-07-30,RES,537847.185231,3113116608
2021-07-31,PRO,167482.861235,430889952
2021-07-31,RES,545216.790204,3112423448
2021-08-01,PRO,147249.154679,430869216
2021-08-01,RES,550281.469471,3111592700
2021-08-02,PRO,166839.827792,430913088
2021-08-02,RES,533763.110131,3112212186
2021-08-03,PRO,175852.635027,430906224
2021-08-03,RES,532543.626507,3112023056
2021-08-04,PRO,174424.224818,430904208
2021-08-04,RES,535164.801055,3112048542
2021-08-05,PRO,175550.160682,430900704
2021-08-05,RES,530947.640121,3112293440
2021-08-06,PRO,176791.667071,430915440
2021-08-06,RES,533038.743952,3112502906
2021-08-07,PRO,162122.797921,430814784
2021-08-07,RES,543683.333127,3112329208
2021-08-08,PRO,145392.264719,430794096
2021-08-08,RES,547549.806791,3112239692
2021-08-09,PRO,163383.759909,430848816
2021-08-09,RES,534209.75045,3112864966
2021-08-10,PRO,173517.770661,430837152
2021-08-10,RES,527939.064382,3113018538
2021-08-11,PRO,175738.19282,430837392
2021-08-11,RES,532727.361948,3112981584
2021-08-12,PRO,180131.430264,430841520
2021-08-12,RES,535611.417742,3113116650
2021-08-13,PRO,181587.622221,430854384
2021-08-13,RES,543058.674541,3113444444
2021-08-14,PRO,171654.751362,430820208
2021-08-14,RES,557383.600938,3113316760
2021-08-15,PRO,153354.500645,430801008
2021-08-15,RES,560913.584075,3113264256
2021-08-16,PRO,168225.905612,430872288
2021-08-16,RES,540467.031461,3113982474
2021-08-17,PRO,174010.032334,430863936
2021-08-17,RES,529892.776501,3114034944
2021-08-18,PRO,173595.254858,430869408
2021-08-18,RES,531044.377134,3114216192
2021-08-19,PRO,175472.956931,430891968
2021-08-19,RES,530559.147356,3114479806
2021-08-20,PRO,177946.200208,430907616
2021-08-20,RES,533337.895932,3115046928
2021-08-21,PRO,167339.119811,430865424
2021-08-21,RES,543248.625205,3114905516
2021-08-22,PRO,150467.860404,430851408
2021-08-22,RES,555529.642628,3114847152
2021-08-23,PRO,171758.345249,430909728
2021-08-23,RES,541287.219986,3115696170
2021-08-24,PRO,180796.506935,430952880
2021-08-24,RES,530105.212215,3116019312
2021-08-25,PRO,181336.007027,431000784
2021-08-25,RES,529688.419979,3116371440
2021-08-26,PRO,183776.227523,431035008
2021-08-26,RES,532054.436507,3116848270
2021-08-27,PRO,183005.354579,431038032
2021-08-27,RES,535625.174737,3117733200
2021-08-28,PRO,168811.251955,430984320
2021-08-28,RES,548912.561382,3117932382
2021-08-29,PRO,150516.511299,430962096
2021-08-29,RES,563449.127984,3117831912
2021-08-30,PRO,175887.579437,431016096
2021-08-30,RES,548837.268032,3118861870
2021-08-31,PRO,186426.143592,431035056
2021-08-31,RES,540220.277077,3119222826
2021-09-01,PRO,186902.2289,431070000
2021-09-01,RES,542722.947054,3119041386
2021-09-02,PRO,189949.461813,431030880
2021-09-02,RES,534611.382196,3119141898
2021-09-03,PRO,192196.407568,431024304
2021-09-03,RES,530177.631703,3120045834
2021-09-04,PRO,173238.421337,430966848
2021-09-04,RES,547569.824838,3120087200
2021-09-05,PRO,153237.311262,430931184
2021-09-05,RES,560765.209858,3120068780
2021-09-06,PRO,185007.484402,431019456
2021-09-06,RES,534910.192291,3120918576
2021-09-07,PRO,197035.301192,431023536
2021-09-07,RES,525550.396834,3120998632
2021-09-08,PRO,193760.345295,431047344
2021-09-08,RES,533893.652954,3121099092
2021-09-09,PRO,195197.359318,431054976
2021-09-09,RES,521583.147241,3121266240
2021-09-10,PRO,194643.414956,431086368
2021-09-10,RES,523112.472047,3121767456
2021-09-11,PRO,173309.477541,431029680
2021-09-11,RES,541600.675741,3121578620
2021-09-12,PRO,152278.391327,430998576
2021-09-12,RES,555363.328266,3121547824
2021-09-13,PRO,182308.269053,431080080
2021-09-13,RES,529824.805577,3122184382
2021-09-14,PRO,194989.150067,431076768
2021-09-14,RES,522158.277175,3122342332
2021-09-15,PRO,192373.138721,431064768
2021-09-15,RES,535945.633747,3122754042
2021-09-16,PRO,193583.564038,431102016
2021-09-16,RES,521968.920837,3122811168
2021-09-17,PRO,193579.240954,431134224
2021-09-17,RES,521012.271777,3123133052
2021-09-18,PRO,174543.89667,431062128
2021-09-18,RES,545162.157315,3123146202
2021-09-19,PRO,152860.503402,431042544
2021-09-19,RES,568780.662852,3123097054
2021-09-20,PRO,182256.023921,431129328
2021-09-20,RES,540571.569905,3123694848
2021-09-21,PRO,191696.599942,431149488
2021-09-21,RES,531791.193074,3123736464
2021-09-22,PRO,189794.268842,431179296
2021-09-22,RES,544165.616518,3123956876
2021-09-23,PRO,193947.556668,431181072
2021-09-23,RES,533426.454978,3124249348
2021-09-24,PRO,195933.45076,431196960
2021-09-24,RES,529493.576954,3124704288
2021-09-25,PRO,177486.765872,431149248
2021-09-25,RES,553651.505707,3124661756
2021-09-26,PRO,155239.308553,431123808
2021-09-26,RES,572685.986136,3124564992
2021-09-27,PRO,184984.013621,431187168
2021-09-27,RES,542535.213595,3125125536
2021-09-28,PRO,195884.367629,431224608
2021-09-28,RES,540329.065068,3125164844
2021-09-29,PRO,194973.549062,431234448
2021-09-29,RES,558137.886609,3125211212
2021-09-30,PRO,202520.489031,431255424
2021-09-30,RES,572288.360636,3125441572
2021-10-01,PRO,202123.862112,431263632
2021-10-01,RES,591249.771267,3125024140
2021-10-02,PRO,179850.569188,431164224
2021-10-02,RES,618199.766152,3124460904
2021-10-03,PRO,158592.721367,431131536
2021-10-03,RES,638856.415574,3124211500
2021-10-04,PRO,191998.066636,431212512
2021-10-04,RES,615194.789023,3124866696
2021-10-05,PRO,205705.35797,431227296
2021-10-05,RES,615771.527587,3124881728
2021-10-06,PRO,205188.499996,431248080
2021-10-06,RES,643988.479962,3125042716
2021-10-07,PRO,210306.983612,431264400
2021-10-07,RES,640050.247038,3125165800
2021-10-08,PRO,209994.930275,431283838
2021-10-08,RES,638058.856904,3125591260
2021-10-09,PRO,188076.615876,431217840
2021-10-09,RES,662704.187852,3125523388
2021-10-10,PRO,168553.177529,431192784
2021-10-10,RES,696278.882924,3125470828
2021-10-11,PRO,203272.516158,431280048
2021-10-11,RES,671490.426856,3126000462
2021-10-12,PRO,218694.077755,431322960
2021-10-12,RES,684154.905375,3126178830
2021-10-13,PRO,215786.964609,431350704
2021-10-13,RES,702805.360809,3126376110
2021-10-14,PRO,225034.427699,431403552
2021-10-14,RES,719069.896718,3126628070
